Label,Path
dog,data/4b04e597-2055-4e72-85d8-45ab0997d4e3.wav
down,data/f7cc789d-c212-4b4b-8407-34e2052aa5c6.wav
eight,data/5912a950-5a0d-40d6-bb81-4e995c52dcaa.wav
five,data/6581b5cb-d26d-446b-a878-4476398334e3.wav
follow,data/3779d960-09ab-4f2a-bcec-ea516573eebe.wav
forward,data/8e7cc32b-ad9b-4622-be0c-c6658ca2ccd0.wav
four,data/2b931fd9-bea5-42ee-bc14-0fbdf1e9b3f2.wav
go,data/584c39ee-0f45-4262-be33-d053896e708b.wav
happy,data/409a21b5-54d9-4e81-85bd-b54bf080ab1f.wav
house,data/06728976-2377-420e-bd7b-2c659ad9016f.wav
learn,data/3f3aa47a-8402-445b-9b3d-44cd57395363.wav
left,data/8057c240-9a83-4a30-97e8-97ac86d8432a.wav
marvin,data/240f9977-2720-4f7a-8b02-f3f526b4eeb3.wav
nine,data/6042e366-5378-486e-8baf-6c49cf77a6c1.wav
no,data/b0811a8d-4913-4b4b-be0c-a73262a11c8b.wav
off,data/e5c8cdee-0f80-46b9-a3ca-1cd345c03a58.wav
on,data/ee75cee6-5439-478b-ac00-b14cd08f6401.wav
one,data/54d93c34-4b5d-4795-9a59-580f85fc5ca8.wav
right,data/acbc4720-9a4f-4b8e-9473-82ce22db97c4.wav
seven,data/d9ee4e63-787d-4449-abb1-952cb8dd04c1.wav
sheila,data/6c5ef860-d9d2-4f4f-baf2-9d76c5b66e2e.wav
six,data/b47005c0-6811-4db4-a2b0-9352008233a3.wav
stop,data/68fb3d82-4ca3-499a-84d1-4b4f6f81e2ed.wav
three,data/6b3bc648-6bc2-4957-8e5f-59ed56aa41c7.wav
tree,data/34633233-9159-45c3-b2a9-cad756ddb320.wav
two,data/527ea8d3-e46d-4fb8-affb-8038cb8d0efd.wav
up,data/aad39e30-eee0-4609-9c19-b201d5fa44e1.wav
visual,data/a6bfb1db-1ba6-4f72-a940-42f9615d4c96.wav
wow,data/2eed4cc5-fb8f-468e-8c01-d4f7343f503f.wav
yes,data/a3d0f8d3-e525-410e-a1ee-ba24ae0553e1.wav
zero,data/a4f32ab9-da5a-4771-af5d-329a063e6c36.wav
backward,data/b7f232b5-a7d5-4d7f-a932-83a4012090c4.wav
bed,data/1caf06e4-12df-4a6b-a644-6f4a4e98ae53.wav
bird,data/a1314d06-a0bb-44b2-91f5-e74f8663f6e9.wav
cat,data/bfb932ab-9178-46d4-8aa2-93487ff093ce.wav
dog,data/e131bfbd-0c5f-4dc0-95f8-44c12ebff919.wav
down,data/b5296f91-7660-4df5-8037-7a8e80610a08.wav
eight,data/460ff54c-9652-48ac-9c8b-81e558f66180.wav
five,data/67ba9141-8f5f-4f24-b4bd-26e3794066ee.wav
follow,data/29741dac-5de0-4ffc-a4cf-8742659819b3.wav
forward,data/bfe6fdd0-b254-42c8-b371-e8c94fb8a004.wav
four,data/78a65043-d30f-4ca3-aa6d-48f990f40f4b.wav
go,data/6b7c8684-6d41-44c9-9ab8-13ffac3ef16e.wav
happy,data/bb494e8c-6c32-490d-b49c-0758503cf54b.wav
house,data/c72b4c9d-f7df-4726-87f5-100e5b4a542c.wav
learn,data/ff3a3ee8-881a-4f6b-a595-7c7db58fd9c7.wav
left,data/a452e387-636d-4d7f-89cb-f2294a4166e0.wav
marvin,data/1d2f8aa3-3030-4904-a1e6-956d593df2fc.wav
nine,data/ca2a9e01-177a-4567-8c7c-c0f790162499.wav
no,data/6d5caf2e-175e-4b1f-8de8-84befc2becd9.wav
off,data/0ea0730a-7efe-4b28-9898-a170980f1e6d.wav
on,data/d8b138af-d135-4ef1-b68d-8f54160ffdfa.wav
one,data/2cd40db9-e27a-455c-9597-1455f5cc7d8b.wav
right,data/e3067e49-d417-4236-b815-57cdd74a2680.wav
seven,data/42c7a4fe-e2ea-4d2c-b540-bd32d956c6a6.wav
sheila,data/809be377-d319-415f-8781-819b45d5570d.wav
six,data/23cf649c-73f5-4bfe-b524-ec97ca2b322e.wav
stop,data/48e2e852-44b1-4088-93e2-985be56b80a2.wav
three,data/3f4c5250-3f3c-4ee2-8a15-ed8a6d4703bd.wav
tree,data/8cdf3717-4f24-4071-bd4e-05e6de0493bc.wav
two,data/4b7e2b58-4918-473a-b076-64a360cb0010.wav
up,data/db9e405f-fcf0-426a-8da8-153ebc3b0cf2.wav
visual,data/df74fb3d-7181-4a00-81b1-6dd8ba7bd061.wav
wow,data/19df73b7-8614-4212-aac3-a776d70e5c25.wav
yes,data/893eaf20-e9d2-42fa-9699-8e7617811130.wav
zero,data/f39fab0d-6ad0-4ca7-90b5-3094874fbdf3.wav
backward,data/61b8d356-1447-45eb-bf41-9e3625752473.wav
bed,data/1021e260-0f01-49a6-9cdc-9b02db0360d4.wav
bird,data/ab830371-9874-4db7-8f77-bbc9b61db205.wav
cat,data/3d20d197-2352-4aa9-9c93-455b85aa3c57.wav
dog,data/72aee99b-192c-4095-85ef-40a99c555e32.wav
down,data/6cadddf4-ee41-4046-88e8-cc38c05fe97b.wav
eight,data/3d9b9e3b-ca15-43bb-b17a-eb54ef860eff.wav
five,data/11a3bebc-0d5d-49e2-b489-ea9b617e25b4.wav
follow,data/4dc5487b-b809-4e98-8980-8881a9a1b96d.wav
forward,data/9babd4b1-07c0-491d-a79b-26f4c0dacd52.wav
four,data/8cef5f9a-b301-41ae-aa82-ad9499e7cb4c.wav
go,data/62635f97-2811-4864-bba4-1d7d991085a5.wav
happy,data/7323df0c-6f0b-49e9-810d-dae9c63eddcc.wav
house,data/b6935eeb-91b8-4483-9749-b640949b630c.wav
learn,data/e8edb26a-0039-4f11-a1ba-8a8418a8ff87.wav
left,data/79667194-0006-4212-b552-88c14aa6d055.wav
marvin,data/be04e77e-502d-4b8f-8771-2187f5058510.wav
nine,data/2a96d9c4-bb58-438b-9003-127718218a95.wav
no,data/9c80bdc5-f9bb-4b12-90a8-375968d7da7f.wav
off,data/ca936305-7ced-4097-babc-895a1b3902d7.wav
on,data/7120cd3b-b984-4c36-a041-0c7bf6dfc653.wav
one,data/9240d8a3-02f0-4d20-aa03-0100aee83e4b.wav
right,data/74a62084-a203-4f4e-b8ed-2ff3072d4b26.wav
seven,data/7a54067e-5fc9-4bce-98e9-56347004f9e3.wav
sheila,data/dc659410-afa4-453c-a1b4-e601d2a02759.wav
six,data/50e0cd8b-bb2e-4031-83a4-87e523824ab1.wav
stop,data/05a3e84b-67cd-4ef1-b72c-07976dabbea3.wav
three,data/b7a7d5af-ae69-4a7a-adcf-87afd3afdfd0.wav
tree,data/426ef1e2-08f2-4f22-b21e-1edc2a670a1b.wav
two,data/c68cac92-b9a9-445c-bea7-7f8b3338873b.wav
up,data/ad588f57-267f-4c82-a265-d2fcb5022d6c.wav
visual,data/71dff020-c0fb-4d00-97cd-049677559491.wav
wow,data/1c1c0dc4-4673-460a-bc13-572691376889.wav
yes,data/f44d4ce6-47c6-4b19-a12e-176b39be409e.wav
zero,data/afa1abfb-e7e9-4ee4-bd9f-bfaa5dda9ede.wav
backward,data/a07057d7-5230-4587-a846-4525a2865742.wav
bed,data/7f66ca69-eae5-4b19-8863-552c04381d6d.wav
bird,data/7a653f40-55d0-4917-b2da-d22a622067e2.wav
cat,data/6b4010a6-357a-43f4-b5bc-1656f04cc00d.wav
dog,data/c2efe1ed-a331-4e49-8769-ebf4ad752403.wav
down,data/3e74b81d-2f4f-495f-9048-fe595e9fc412.wav
eight,data/f043cf5e-2007-41b9-bd44-eed179d11594.wav
five,data/8018e502-60b6-4c30-9726-3501b6665e5b.wav
follow,data/1e04e89d-4bdb-41b3-a46d-1cf8699f1e39.wav
forward,data/fa31e7c5-44c9-4945-b7aa-c8ae7f69b583.wav
four,data/5c55842b-a88e-47e3-a378-b7a30ff04187.wav
go,data/0459da9a-1dad-47ba-acc5-be79d4e9235f.wav
happy,data/b76acbf6-9c3c-4312-92cf-88abc6e25f71.wav
house,data/633e69d3-6966-4337-8709-d97a3c56d69f.wav
learn,data/b5bcaf87-f17d-476f-a89f-193189e76a2d.wav
left,data/8a538623-fc1c-48bb-b1f2-8675b468c01b.wav
marvin,data/8c20d52d-9a6d-413e-9160-1ed14b2af2a6.wav
nine,data/68a52072-7266-4c16-ba21-e58fb04088db.wav
no,data/e36027ef-de86-4d26-8311-a41b1827b9eb.wav
off,data/a46a4222-c69a-492d-bc58-569b906bdbdb.wav
on,data/e5d25303-17ea-443e-ab4d-f54a2feca56f.wav
one,data/767b2509-78a1-46e2-bdf2-57eec59acea2.wav
right,data/f5cb74c3-a18b-4b14-8ada-47a2b299e5b2.wav
seven,data/bdc4c2d0-4f16-45d7-9fb9-b064b7e84401.wav
sheila,data/f0a4fe3e-2371-4cbf-a18f-aeff31ff939e.wav
six,data/5f4d0f4c-babe-46bc-9553-904670c93a9a.wav
stop,data/b5890805-ee53-49b4-8267-7e6a87d3da37.wav
three,data/e06b8ebb-5f31-4bc8-9a10-d59cba86d33b.wav
tree,data/d11f8fcc-73fe-4194-9870-e6657de039a8.wav
two,data/f1ce599a-729b-434f-8f22-25c5d02c325b.wav
up,data/b63d3745-e226-4aff-9b00-3d0dd2067c69.wav
visual,data/2271d8f0-ff53-479b-b3bd-4058340de77a.wav
wow,data/be86b2fa-5651-4982-9f64-0ee03a7a43e0.wav
yes,data/e04c14ff-8a2e-4763-8894-2467b708b69e.wav
zero,data/156009ed-bb2c-4570-adc3-d482d89eb7ab.wav
backward,data/a74590f8-e59a-4c4e-b882-70fe62f19886.wav
bed,data/739df9cb-6ee2-4521-8873-201f01f6c94e.wav
bird,data/bdb66ea2-6c18-4fb6-b892-4f2fad5aac9a.wav
cat,data/65690a8e-7e28-4dee-a825-da67f88959b9.wav
dog,data/bd4f6663-42b0-48df-b3cd-d92144bf70c9.wav
down,data/f12cbe22-5f53-4d9c-8dfd-25191cac9629.wav
eight,data/ab8c9bcf-5df0-4f70-85d1-aeaadee8a7f3.wav
five,data/d7678baf-e54e-4f6e-9de2-14929cb5da31.wav
follow,data/9bc449c5-8ac7-479f-97f6-e5f1adca8937.wav
forward,data/2ae56658-18ff-405c-adf8-9444d3f6c498.wav
four,data/49bd21b7-a2a5-401d-b03a-ac164cb9463c.wav
go,data/501646d9-d518-43b6-8259-5f006960ba44.wav
happy,data/53bafbd2-7948-4638-aae6-9b3300e9a106.wav
house,data/943bf5a6-194a-49ba-8f1b-cc6d36ffe2a3.wav
learn,data/22671d9e-2828-4453-a106-fdb543538970.wav
left,data/e9f90824-73e8-45e5-b1ec-5fdabe32c85c.wav
marvin,data/446593a2-1303-47fc-8cc0-ac2ac044def0.wav
nine,data/be9fe716-0f3c-46f3-93d0-a9b4c8012877.wav
no,data/12d48e4f-a66c-4329-b967-856f5deac1d7.wav
off,data/7fdb9ab0-7751-4319-ac48-ae5b1e80f5aa.wav
on,data/c2b5c7f9-e4c8-4266-8f3a-7a0776f8cec8.wav
one,data/ffa5802e-8bcc-4388-9033-79b675061821.wav
right,data/fd195b07-4e13-4432-a966-8612426d85f9.wav
seven,data/9eb4393e-9df7-4a33-8ddf-df0d183ab229.wav
sheila,data/463ce9df-6f7c-4b9d-8780-08e8c0d99d7d.wav
six,data/e4854000-eb88-4e8c-a121-6daa23cb8f11.wav
stop,data/beaa82cb-46a0-4d4b-a495-fde914419a66.wav
three,data/bd836a68-187d-4de7-bfc8-c7675f7b6e46.wav
tree,data/82773d22-141c-4009-9b66-6155cb55bb60.wav
two,data/b0fe6ccc-853d-433b-b2c1-f97a86d13a62.wav
up,data/ea2ebd4a-e28b-449b-bf4a-ee6b05637f34.wav
visual,data/ca79d51b-e32a-4047-af3e-7159567c97ac.wav
wow,data/6cc9a827-b014-4d2a-b2cf-edb385c11056.wav
yes,data/98c7d3fe-2947-40cb-a8ad-66007b1b005d.wav
zero,data/9504c0dd-a240-4ad2-86a4-6b300ae2d8bc.wav
backward,data/0044c1b8-7cca-4a82-95d8-2af927953287.wav
bed,data/d8bacda9-b88e-4417-9120-a1ced0e06811.wav
bird,data/007355c0-a57e-43bb-ae5f-6303e7923ad9.wav
cat,data/f03e720a-4eda-4041-9953-0caabaf3ca71.wav
dog,data/149c7e9e-7590-4ed1-a08e-ca0f287203f0.wav
down,data/43a1f693-f7a1-4636-ae18-6929221677fd.wav
eight,data/53e55b63-3d50-43e4-8b61-4604c33bac3b.wav
five,data/ef52ca42-c2fb-44f7-b995-79cb22565687.wav
follow,data/d49d2d81-30ba-4041-8916-52bd97286951.wav
forward,data/4dbbf3bc-300b-44c0-89b0-1579983fed6c.wav
four,data/59e99643-3646-46d8-9ddb-ae473d886836.wav
go,data/7d4c4414-0a45-4836-8ff1-74ae1fe2d4ed.wav
happy,data/1cb8700a-f729-4028-ae1d-bc2b196ecb79.wav
house,data/a582d288-2847-4212-82dd-049445170666.wav
learn,data/d5f78a64-7b05-4fb5-9dcd-cfef853812b4.wav
left,data/f9b65292-815e-468c-b4d0-7e0a915c9c19.wav
marvin,data/a803ec74-eb68-4e0c-b48f-39f2750e6d6f.wav
nine,data/3aa4c8f7-3bd8-4706-a7db-3382c63abb69.wav
no,data/08fb8614-7711-427e-80d1-a79a19a97025.wav
off,data/68a3ab6a-50b1-4016-8bce-3db62b7be76a.wav
on,data/285c8877-dd26-46aa-a603-58eddbb6cc1c.wav
one,data/bf0f91c0-9f49-43fd-bf23-9815f672774d.wav
right,data/00acc1e2-646a-46b8-bd84-cc769c4eda46.wav
seven,data/5947d480-da6f-42d5-bde9-38abee1220f3.wav
sheila,data/484f08c5-f7d1-4593-805a-3d4c6e2a87ee.wav
six,data/cdfbaa56-c999-481c-982b-ab3a2717b82b.wav
stop,data/c13803df-c9ed-42d4-a8c3-733565b65463.wav
three,data/452cf00b-de56-4fc7-b36c-5070d4e5a237.wav
tree,data/fe0b7bad-dc02-4072-82f0-ca1b0cdb2b64.wav
two,data/87634417-9884-477b-9e0e-8ac89e548bb2.wav
up,data/d60a7c00-d500-4019-b7c4-20425af42807.wav
visual,data/c6e02c74-c16e-4424-92da-e3e4eba3d5cc.wav
wow,data/898b8ab6-5ab4-4789-9a1e-7f2b6b92c597.wav
yes,data/121a24ee-32a2-4139-b7ba-2e85a7967293.wav
zero,data/77f835a7-783e-45f9-8d0e-74a077e60520.wav
backward,data/22918b3f-d5ea-4d93-834f-04c2c70f5bd1.wav
bed,data/5438929d-85a5-4493-9fb2-e0f6a338b8f1.wav
bird,data/3ac9955e-abd0-4c14-aec0-509559c76f1f.wav
cat,data/ca32ff69-48e2-4d70-ae83-1a6dc6159a9b.wav
dog,data/6d77cf0f-9ace-434d-bcc9-936e9c213b7d.wav
down,data/30ae580d-1ecf-4929-89e0-d8b53dde1147.wav
eight,data/5b044942-e412-4e1f-99d7-85ef21a5b29e.wav
five,data/5642bad2-25f0-4559-886a-78ef834ba2bb.wav
follow,data/de5cb7e1-a7ee-4832-a2bd-94dd188ae348.wav
forward,data/9cf1f56a-1e18-4ea9-bd7c-93573dae1c7d.wav
four,data/ae8b1102-4624-44d3-84e0-a9e065bd7142.wav
go,data/5436ad10-7286-4a80-afe0-cca4b3ade2c8.wav
happy,data/083d9388-3ace-4a8f-8be4-1ca14eaf9635.wav
house,data/4eca7ec4-fe04-411e-9f17-d8ea647a2dcd.wav
learn,data/7055d14b-2e67-4b46-a786-c9230c7efe28.wav
left,data/58d98dcc-522d-444e-8ee9-bd4e3316bbbf.wav
marvin,data/852e7822-2d70-41d0-adcf-52df122d7f44.wav
nine,data/1bea68d3-090b-4912-a9ea-7f59a7cd286e.wav
no,data/e18fdc0e-ca5c-4f02-ae4c-6a75a6d5e20b.wav
off,data/6242fb91-a593-4282-b311-adde10f7e8ed.wav
on,data/cfb17268-4a96-4ae6-aa17-4e1c16c23cfe.wav
one,data/5c3ce70a-afd4-49dc-8226-4a3387f7a1eb.wav
right,data/291a5553-8e27-421c-bae3-6d584eaedb9d.wav
seven,data/7db124d0-3dd2-4da6-a0b4-487e1b35f5df.wav
sheila,data/fd3ca15d-f321-4ebf-84e6-c36bb8e58880.wav
six,data/30cb44e0-d323-4dca-aa01-213b95b4504f.wav
stop,data/0f5b9f16-59d7-48ff-9132-3d6d2c9c8a7a.wav
three,data/c188e0b2-7812-42e8-911c-7cac22d1e243.wav
tree,data/f7048ce4-64fd-4e4c-ba25-f85cf33413d2.wav
two,data/8d2f58da-5de3-42f3-ac1a-3e8dd32c773b.wav
up,data/1fe18b11-6a16-416d-99e9-9c109cbf897d.wav
visual,data/3beec848-1336-4a46-b347-203990377c73.wav
wow,data/f12effe8-bcad-47a8-8861-ed846a261b34.wav
yes,data/239b2e69-473b-41b5-ae1d-27ab158a60de.wav
zero,data/6de190b1-3496-49cf-b9f9-5ebdf7a5fafb.wav
backward,data/18c937a9-537b-41ee-abc9-1335a2cca50c.wav
bed,data/88c3a8a6-808d-43fb-8282-674155154213.wav
bird,data/b1e34e2d-22e9-497e-9bfa-417528f48eb1.wav
cat,data/f9d715ef-a6d0-4e8d-aeea-6b96b2462af9.wav
dog,data/410083ce-2f23-4bac-b3c0-af813f2f6532.wav
down,data/cbdd6135-a2dd-4929-bd7d-6ef6db7463a4.wav
eight,data/fbb7a595-2201-4c5e-8ef2-6bbed28c8ed8.wav
five,data/60286659-7d5a-4def-be1b-37fef3fe63fc.wav
follow,data/8c0b0f2e-e999-45ee-9134-553c798b5f6d.wav
forward,data/e3fa65c4-2a56-4619-bbb9-0973aaab0ad3.wav
four,data/69b7c240-fcac-42b1-8dd2-e6bd835725a2.wav
go,data/161e2f34-9661-458d-bf54-1e3a652b38b4.wav
happy,data/d5e6f343-8a15-4eb9-bbf9-46d7c89ff4e8.wav
house,data/984bce34-6dfc-4f68-a88d-bf6ec5c8530e.wav
learn,data/deb91f78-730e-4729-884d-6abc6f47e03d.wav
left,data/d71daa99-3fec-414a-83b3-7f641e043cfc.wav
marvin,data/177c1bce-0593-4fed-bcc8-5c883e391331.wav
nine,data/7daeb68c-ca62-487b-af25-fc8b5e728303.wav
no,data/c3dacf3f-35ae-4bef-a52d-b106e5b866cc.wav
off,data/8478094d-c726-4e47-b95b-14a756bc2776.wav
on,data/28eccc15-9668-4908-908a-9488972a7bce.wav
one,data/8b59123e-0ff0-4096-9489-da906df853ea.wav
right,data/ca979470-86cc-4836-be9a-ce1db40db3f7.wav
seven,data/e0faae5a-abe8-4c1f-96ae-e217ebf52adb.wav
sheila,data/7da658e7-b28e-4327-9a12-a8407ec2d23b.wav
six,data/234ab727-9b7b-40eb-adf1-c55801a4f724.wav
stop,data/2dfd5163-a152-4a62-b24c-9876ad8cd2c1.wav
three,data/2637c80e-6095-4b66-9ab8-2a6322087372.wav
tree,data/f3e272e9-4a87-43d7-a875-f38078e4e4b1.wav
two,data/37ee4034-4173-449a-b5cc-62edba5b9c55.wav
up,data/f40459b6-9710-42ca-b9b4-fc479560bfe1.wav
visual,data/dee1b5a5-00ca-4fc7-8cc5-43ed4111994c.wav
wow,data/ed97d80d-9f18-4359-8aa8-4e5ca6db6bb0.wav
yes,data/59eb565c-7b42-4d99-bf52-5524d689da48.wav
zero,data/6ab6bb50-64fc-4d3c-a430-025fff670dfe.wav
backward,data/5238ef32-ee35-4836-970d-c3d15754518a.wav
bed,data/5c17e203-3039-4964-98b1-f9e1f6fbef35.wav
bird,data/4f2ab900-4744-4c1b-861b-7e351346815a.wav
cat,data/52613973-2b75-49c7-a7ff-dd078efab960.wav
dog,data/815faea4-6207-4b62-9024-137584abcc64.wav
down,data/7acd5b01-fbd0-4570-9204-f58319d8fa59.wav
eight,data/72be5ae5-4950-4fc3-9e73-c6949c578be4.wav
five,data/53e23646-e585-4e26-b8b4-227d8cb29646.wav
follow,data/de5caf6d-6453-455c-a297-e878105f8b6f.wav
forward,data/8ada2dc1-49f9-46bd-bc65-c4a73e3009cf.wav
four,data/f358e7a4-83a3-4d3d-92cf-4e01c9473afe.wav
go,data/af4161ba-eda1-418d-bc8d-08c76d2acf2a.wav
happy,data/823fc16d-f102-4c19-bf2f-dce5857250f4.wav
house,data/248bc719-75ef-40f9-b450-3e661e9ba51e.wav
learn,data/ecb8aa9d-ecb8-4732-9f74-bc4e273fb583.wav
left,data/0d5538f9-07f3-41e9-8611-797ae783f3a0.wav
marvin,data/091e1e4b-4d97-4e20-b6e6-bfc4dc3f1880.wav
nine,data/b6bdc569-a204-4ebd-815c-1d99265d7577.wav
no,data/083a0859-a4b2-40b0-a76a-0f3410499d82.wav
off,data/e72bd1d7-5bf8-452e-b9b6-cd5adff597cb.wav
on,data/a881e36f-4331-4729-bec1-cba73c64b91b.wav
one,data/84dc2173-0e1d-42f1-84cf-a00955e2a694.wav
right,data/b2c43cf1-c1f6-4e0a-8edd-a7d8e5d89f2b.wav
seven,data/725b2c7a-cbce-4f22-96c8-038d4446608c.wav
sheila,data/85897549-cec0-46fb-b02d-cb54eeee3423.wav
six,data/f42e2d5b-ab14-45c0-9fbd-57b1c1f8acb6.wav
stop,data/554dda6d-bc0f-4476-8bce-123067826b0b.wav
three,data/b8a4cec3-a639-453c-9fe2-77c9cbab7750.wav
tree,data/e87b8d43-2146-4400-ae1e-9fb9875a5f35.wav
two,data/c3130b36-e74a-4702-9677-d394cd73f38b.wav
up,data/d7207432-dc2a-4693-ba88-43973d6250c8.wav
visual,data/a6ec8079-2f51-4696-8809-1852dd1e9d5b.wav
wow,data/8da90609-7165-4185-b71e-949c40408fb5.wav
yes,data/c538c035-1d9e-4ad7-9603-aa7abfcc9932.wav
zero,data/b3adbbb2-7568-46ef-a721-2170aacf26b1.wav
backward,data/27ff3af6-1d84-4c33-8771-59ce5e0e26cf.wav
bed,data/a7abeea3-7ee8-418f-abea-14678dd0d9a6.wav
bird,data/1282695e-ef9a-4083-894e-348e8b979542.wav
cat,data/b898d85f-8db0-472b-a39c-d7b877b0a6b9.wav
dog,data/d150822a-569a-473d-9976-e3952569fa21.wav
down,data/3a308412-798a-407d-9e59-9b19fa09e605.wav
eight,data/c72de9c0-79d8-46ad-b7db-b403ee0b5d61.wav
five,data/c04b0208-7c0d-495e-9db1-b7b413a64360.wav
follow,data/63c3792d-a119-43aa-9165-da9783c6934f.wav
forward,data/42fddb8e-a09d-4bb3-9061-3342cd20a07d.wav
four,data/857cc9ab-5737-4a84-bbeb-cce1f73040c7.wav
go,data/847c86e9-418c-4d45-97ea-1ffe00125bf6.wav
happy,data/295ca387-0bb4-47aa-81bf-2842ea4333d4.wav
house,data/8322e2d8-5f1b-4c53-b243-b0edfe543c8c.wav
learn,data/8165e646-6eed-435e-acdc-f9fc41fa57e7.wav
left,data/781add38-eaba-43a9-b4c3-2cc7f08a83eb.wav
marvin,data/2a23e1c8-6989-4db0-8a75-0662a695f20b.wav
nine,data/e0b4b90a-fe88-4a1e-bbfc-3ca207e6a0a1.wav
no,data/49c61e60-be1b-4160-82cc-4a0df7340f50.wav
off,data/086bb488-1092-4a1b-8ea8-b1cc181657ea.wav
on,data/219250ae-bc13-4b72-b10e-8da581fa7bc1.wav
one,data/bb33d531-06ef-4f1d-b8f2-e8ad7dfc95ea.wav
right,data/bece7c1e-63e1-4ddc-99c2-f30b91685438.wav
seven,data/10445ff8-e7d1-48d4-a8ef-490e69634cb3.wav
sheila,data/8e42299f-aec8-426d-a5c1-d8890ceb2312.wav
six,data/fe2397fb-52f6-4b85-b92d-331851cb1864.wav
stop,data/f4de01ee-938f-4a03-a1e1-ed9c3894940e.wav
three,data/768a9ae2-1233-4e8b-8a38-9e6947ea9b7d.wav
tree,data/b5b7b0bc-1cf3-4d07-aaab-44c6a4e05130.wav
two,data/0b73147f-cf76-44ae-993e-27cfc9f65228.wav
up,data/5a225fc3-06d2-45c5-abf4-9f6ecd8e82f2.wav
visual,data/05f35a52-56f5-48db-bd21-a00c7364ae4b.wav
wow,data/20fd2fcd-c26f-4577-a736-50a489d09aed.wav
yes,data/272f05dd-c339-4cbc-abbb-7924b761fe29.wav
zero,data/9f480215-b40e-433e-8a91-495906b75b3f.wav
backward,data/7327416b-d507-4520-b7d7-42dc0c29de9f.wav
bed,data/9b049e7a-fdf4-4dfd-adf0-f5cced82ae04.wav
bird,data/d76c0484-f131-48be-be6a-d5abcaf4e479.wav
cat,data/d6ee2dd0-c5e0-4808-b57a-be25c6e8b6a9.wav
dog,data/da56c72c-f778-4d4c-a357-d73e1605b6c2.wav
down,data/87a5af8d-c4d4-4d94-8303-712fa5f7f43e.wav
eight,data/9106dfb6-11c0-48c9-a51b-c734afe42eef.wav
five,data/ead00e8f-7690-4ea9-944f-b7448644b1a8.wav
follow,data/914ca7b7-bbcf-41ca-9ff2-cadc57ff7fd5.wav
forward,data/70b8a0cb-dd15-471a-83b6-c4b8fd6e483d.wav
four,data/00d99f2a-8bf7-43cb-a7d5-26654256c33a.wav
go,data/a4a634d9-18ac-4249-b258-789a544e9162.wav
happy,data/564e5735-2494-4339-8b08-217693999692.wav
house,data/dd6d2b8d-7ac4-4b29-b32b-802355bcd03e.wav
learn,data/52143bf3-a977-49ae-89c9-427c938738ec.wav
left,data/0c2bb985-4ee5-4b90-a4ca-34639623add3.wav
marvin,data/08dc0d1e-1688-4367-9592-d14468c060c0.wav
nine,data/bfbbc353-0cf8-493a-82e5-a0f4550e2de0.wav
no,data/ecea195f-affb-4e72-928a-e92eaa0029d9.wav
off,data/e3dcbe96-a64e-4b0e-8b29-fbcfd65b4532.wav
on,data/5d7a4cdd-558c-488d-84de-7b879d44f2fc.wav
one,data/d2b33270-922a-47c3-b18b-b8bf24b9c26e.wav
right,data/b6d1a0c4-e1bf-4d97-8a3f-ef657901f91a.wav
seven,data/29079e84-4552-488c-93ce-4a7dbbf48eb3.wav
sheila,data/17b3f60b-cfe1-4bcc-aca7-eded0f3dc5a7.wav
six,data/fa1d31d3-2896-4376-8b03-09072a856d76.wav
stop,data/d2c71dd4-88f0-4758-b9d9-f19898b5c0bf.wav
three,data/82f8a905-c967-4d18-b563-726b8ff2fe62.wav
tree,data/1e144e91-749b-420b-812e-9cfc50386fa6.wav
two,data/efd7c9a7-1105-4927-8d6c-7587d55c6c5f.wav
up,data/b9a138c8-46cf-4873-b5b5-c055156b0d93.wav
visual,data/c424099f-688a-4dd5-8d63-860665e6fa94.wav
wow,data/cff56f38-4bca-4613-aef4-b8c3f318da66.wav
yes,data/1520fed2-aadc-441e-9796-8e3c65e95d5b.wav
zero,data/a74c5766-416a-44d6-8e1e-895d8fcc9a24.wav
backward,data/9048739a-0042-4e4e-bd5e-8110374bdcf4.wav
bed,data/178e5098-ff72-4850-b12b-3211c368b2ba.wav
bird,data/e416f546-cb51-4fd5-a756-59e3d0b03c13.wav
cat,data/72631907-f792-4a88-bb8d-723667ab2ee5.wav
dog,data/e173e43a-46f4-4284-bf72-036ded012471.wav
down,data/37654b98-d67d-4f5a-97c4-9ee10531fc37.wav
eight,data/9a471e9b-0eb8-4d73-8138-5730d2796158.wav
five,data/ad23434b-97b6-403d-a383-23c09f58879f.wav
follow,data/e479a2e8-bac2-4b09-b18a-eb45a589a093.wav
forward,data/e56aa7e3-1d9e-4988-aaa3-5e7fd23b3348.wav
four,data/9c07c2d9-63bc-4141-9191-ab2b73392af5.wav
go,data/86794a93-f6ad-4366-a4b7-b26a937c9c4d.wav
happy,data/3ff4c0fd-2176-4a9a-a3dd-3820afcbf732.wav
house,data/3e5a10bc-7392-4b30-b6e4-4a3cec63fa87.wav
learn,data/849fdc3e-47da-4d14-9028-839234cbc8ef.wav
left,data/1a592069-f134-4871-b2a5-c09f80a9c4ae.wav
marvin,data/43e51564-73e5-4572-970d-c78ac7533ff7.wav
nine,data/0ebe6ceb-694c-4919-a939-2a5c81e82d5c.wav
no,data/3da0172f-15bd-4308-a673-0a659df33f06.wav
off,data/3ba06b92-2048-4161-8fb1-a808d54297af.wav
